object_layer,startTime,neigborhoodSize,percent,nOfPtsInIMG,epsilon,minPts,cluPts/outPts,TP,FP,TN,FN,incHits,similarity[%],AVGclusterheight,endTime,latency
object_C4_layer_419.png,6621163547600,10,00.05,2500,1.5,7,21.6,0,0,0,0,0,0.0,2.2777777777777777,6621172924600,"9,377"
object_C4_layer_420.png,6621173933700,10,00.05,2500,1.5,7,12.8,0,0,0,0,0,0.0,2.2777777777777777,6621181972500,"8,0388"
object_C4_layer_421.png,6621182721800,10,00.05,2500,1.5,7,15.2,0,0,0,0,0,0.0,2.2777777777777777,6621192934300,"10,2125"
object_C4_layer_422.png,6621193909400,10,00.05,2500,1.5,7,16.0,0,0,0,0,0,0.0,2.263157894736842,6621202551100,"8,6417"
object_C4_layer_423.png,6621203589300,10,00.05,2500,1.5,7,24.8,0,0,0,0,0,0.0,2.263157894736842,6621212354200,"8,7649"
object_C4_layer_424.png,6621213143700,10,00.05,2500,1.5,7,0.0,0,0,0,0,0,0.0,2.263157894736842,6621223395400,"10,2517"
object_C4_layer_425.png,6621224222600,10,00.05,2500,1.5,7,16.0,0,0,0,0,0,0.0,2.263157894736842,6621234176900,"9,9543"
object_C4_layer_426.png,6621235348700,10,00.05,2500,1.5,7,0.0,0,0,0,0,0,0.0,2.263157894736842,6621243573900,"8,2252"
object_C4_layer_427.png,6621244411600,10,00.05,2500,1.5,7,6.4,0,0,0,0,0,0.0,2.263157894736842,6621253932700,"9,5211"
object_C4_layer_428.png,6621255494100,10,00.05,2500,1.5,7,8.0,0,0,0,0,0,0.0,2.263157894736842,6621264266100,"8,772"
object_C4_layer_429.png,6621265089300,10,00.05,2500,1.5,7,0.0,0,0,0,0,0,0.0,2.263157894736842,6621275075000,"9,9857"
object_C4_layer_430.png,6621275967900,10,00.05,2500,1.5,7,12.8,0,0,0,0,0,0.0,2.263157894736842,6621284750800,"8,7829"
object_C4_layer_431.png,6621285549900,10,00.05,2500,1.5,7,0.0,0,0,0,0,0,0.0,2.263157894736842,6621294559200,"9,0093"
object_C4_layer_432.png,6621295613000,10,00.05,2500,1.5,7,16.8,0,0,0,0,0,0.0,2.263157894736842,6621304500300,"8,8873"
object_C4_layer_433.png,6621305548900,10,00.05,2500,1.5,7,22.4,0,0,0,0,0,0.0,2.263157894736842,6621315847800,"10,2989"
object_C4_layer_434.png,6621317255200,10,00.05,2500,1.5,7,14.4,0,0,0,0,0,0.0,2.263157894736842,6621327779500,"10,5243"
object_C4_layer_435.png,6621328694100,10,00.05,2500,1.5,7,8.8,0,0,0,0,0,0.0,2.263157894736842,6621338772900,"10,0788"
object_C4_layer_436.png,6621339795000,10,00.05,2500,1.5,7,14.4,0,0,0,0,0,0.0,2.238095238095238,6621348328100,"8,5331"
object_C4_layer_437.png,6621349028600,10,00.05,2500,1.5,7,8.8,0,0,0,0,0,0.0,2.3,6621359030400,"10,0018"
object_C4_layer_438.png,6621360067800,10,00.05,2500,1.5,7,48.0,0,0,0,0,0,0.0,2.3,6621368665700,"8,5979"
object_C4_layer_439.png,6621369490500,10,00.05,2500,1.5,7,0.0,0,0,0,0,0,0.0,2.3,6621379139200,"9,6487"
object_C4_layer_440.png,6621380210500,10,00.05,2500,1.5,7,12.8,0,0,0,0,0,0.0,2.3,6621388475700,"8,2652"
object_C4_layer_441.png,6621389339000,10,00.05,2500,1.5,7,32.0,0,0,0,0,0,0.0,2.2857142857142856,6621399201200,"9,8622"
object_C4_layer_442.png,6621400316300,10,00.05,2500,1.5,7,0.0,0,0,0,0,0,0.0,2.2857142857142856,6621408767600,"8,4513"
object_C4_layer_443.png,6621409755600,10,00.05,2500,1.5,7,27.2,0,0,0,0,0,0.0,2.2857142857142856,6621420106200,"10,3506"
object_C4_layer_444.png,6621421336900,10,00.05,2500,1.5,7,20.0,0,0,0,0,0,0.0,2.2857142857142856,6621431543800,"10,2069"
object_C4_layer_445.png,6621432358000,10,00.05,2500,1.5,7,6.4,0,0,0,0,0,0.0,2.272727272727273,6621442841000,"10,483"
object_C4_layer_446.png,6621443836700,10,00.05,2500,1.5,7,7.2,0,0,0,0,0,0.0,2.272727272727273,6621451740900,"7,9042"
object_C4_layer_447.png,6621452494000,10,00.05,2500,1.5,7,41.6,0,0,0,0,0,0.0,2.272727272727273,6621461756600,"9,2626"
object_C4_layer_448.png,6621463220700,10,00.05,2500,1.5,7,17.6,0,0,0,0,0,0.0,2.272727272727273,6621472103600,"8,8829"
object_C4_layer_449.png,6621472801100,10,00.05,2500,1.5,7,6.4,0,0,0,0,0,0.0,2.272727272727273,6621482654600,"9,8535"
object_C4_layer_450.png,6621483754800,10,00.05,2500,1.5,7,23.2,0,0,0,0,0,0.0,2.272727272727273,6621493087300,"9,3325"
object_C4_layer_451.png,6621493949200,10,00.05,2500,1.5,7,6.4,0,0,0,0,0,0.0,2.272727272727273,6621503430000,"9,4808"
object_C4_layer_452.png,6621504294700,10,00.05,2500,1.5,7,43.2,0,0,0,0,0,0.0,2.272727272727273,6621513073700,"8,779"
object_C4_layer_453.png,6621513937000,10,00.05,2500,1.5,7,8.0,0,0,0,0,0,0.0,2.260869565217391,6621524688300,"10,7513"
object_C4_layer_454.png,6621526228200,10,00.05,2500,1.5,7,31.2,0,0,0,0,0,0.0,2.260869565217391,6621536905700,"10,6775"
object_C4_layer_455.png,6621537857200,10,00.05,2500,1.5,7,6.4,0,0,0,0,0,0.0,02.24,6621548493100,"10,6359"
object_C4_layer_456.png,6621549316000,10,00.05,2500,1.5,7,24.8,0,0,0,0,0,0.0,02.25,6621559581700,"10,2657"
object_C4_layer_457.png,6621560777800,10,00.05,2500,1.5,7,0.0,0,0,0,0,0,0.0,02.25,6621571717800,"10,94"
object_C4_layer_458.png,6621572709300,10,00.05,2500,1.5,7,17.6,0,0,0,0,0,0.0,02.25,6621580718500,"8,0092"
object_C4_layer_459.png,6621581604200,10,00.05,2500,1.5,7,28.0,0,0,0,0,0,0.0,02.25,6621590945300,"9,3411"
object_C4_layer_460.png,6621591708500,10,00.05,2500,1.5,7,17.6,0,0,0,0,0,0.0,02.25,6621600884000,"9,1755"
object_C4_layer_461.png,6621602038400,10,00.05,2500,1.5,7,38.4,0,0,0,0,0,0.0,02.25,6621613725000,"11,6866"
object_C4_layer_462.png,6621615033800,10,00.05,2500,1.5,7,14.4,0,0,0,0,0,0.0,02.24,6621624196500,"9,1627"
object_C4_layer_463.png,6621625221500,10,00.05,2500,1.5,7,31.2,0,0,0,0,0,0.0,2.2222222222222223,6621634197800,"8,9763"
object_C4_layer_464.png,6621635182500,10,00.05,2500,1.5,7,0.0,0,0,0,0,0,0.0,2.230769230769231,6621645820100,"10,6376"
object_C4_layer_465.png,6621647750800,10,00.05,2500,1.5,7,44.8,0,0,0,0,0,0.0,2.230769230769231,6621656395100,"8,6443"
object_C4_layer_466.png,6621657181600,10,00.05,2500,1.5,7,53.6,0,0,0,0,0,0.0,2.230769230769231,6621666873400,"9,6918"
object_C4_layer_467.png,6621668719000,10,00.05,2500,1.5,7,36.0,0,0,0,0,0,0.0,2.2142857142857144,6621677459000,"8,74"
object_C4_layer_468.png,6621678596600,10,00.05,2500,1.5,7,40.8,0,0,0,0,0,0.0,2.2142857142857144,6621687856700,"9,2601"
object_C4_layer_469.png,6621689534000,10,00.05,2500,1.5,7,6.4,0,0,0,0,0,0.0,2.2142857142857144,6621698176900,"8,6429"
object_C4_layer_470.png,6621699012400,10,00.05,2500,1.5,7,32.8,0,0,0,0,0,0.0,2.2142857142857144,6621706998700,"7,9863"
object_C4_layer_471.png,6621708087700,10,00.05,2500,1.5,7,16.8,0,0,0,0,0,0.0,2.2142857142857144,6621718641700,"10,554"
object_C4_layer_472.png,6621719457000,10,00.05,2500,1.5,7,20.8,0,0,0,0,0,0.0,2.2142857142857144,6621727598100,"8,1411"
object_C4_layer_473.png,6621728543400,10,00.05,2500,1.5,7,10.4,0,0,0,0,0,0.0,2.2,6621737178800,"8,6354"
object_C4_layer_474.png,6621738003600,10,00.05,2500,1.5,7,6.4,0,0,0,0,0,0.0,2.206896551724138,6621748196000,"10,1924"
object_C4_layer_475.png,6621749271700,10,00.05,2500,1.5,7,19.2,0,0,0,0,0,0.0,2.206896551724138,6621757868200,"8,5965"
object_C4_layer_476.png,6621758636700,10,00.05,2500,1.5,7,16.0,0,0,0,0,0,0.0,2.206896551724138,6621766907100,"8,2704"
object_C4_layer_477.png,6621767735800,10,00.05,2500,1.5,7,21.6,0,0,0,0,0,0.0,2.193548387096774,6621777793600,"10,0578"
object_C4_layer_478.png,6621778860200,10,00.05,2500,1.5,7,0.0,0,0,0,0,0,0.0,2.2,6621787098200,"8,238"
object_C4_layer_479.png,6621787982900,10,00.05,2500,1.5,7,20.8,0,0,0,0,0,0.0,2.2,6621797097000,"9,1141"
object_C4_layer_480.png,6621797902800,10,00.05,2500,1.5,7,0.0,0,0,0,0,0,0.0,2.2,6621806208700,"8,3059"
object_C4_layer_481.png,6621807104100,10,00.05,2500,1.5,7,28.8,0,0,0,0,0,0.0,2.2,6621817323100,"10,219"
object_C4_layer_482.png,6621818654100,10,00.05,2500,1.5,7,8.8,0,0,0,0,0,0.0,2.193548387096774,6621826636800,"7,9827"
