object_layer,startTime,neigborhoodSize,percent,nOfPtsInIMG,epsilon,minPts,cluPts/outPts,TP,FP,TN,FN,incHits,similarity[%],AVGclusterheight,endTime,latency
object_B10_layer_456.png,6439567457200,10,00.05,2500,1.5,7,42.4,0,0,0,0,0,0.0,2.3164556962025316,6439575714400,"8,2572"
object_B10_layer_457.png,6439576789800,10,00.05,2500,1.5,7,33.6,0,0,0,0,0,0.0,54.05.00,6439586612200,"9,8224"
object_B10_layer_458.png,6439587844600,10,00.05,2500,1.5,7,20.8,0,0,0,0,0,0.0,54.05.00,6439596652900,"8,8083"
object_B10_layer_459.png,6439597438700,10,00.05,2500,1.5,7,19.2,0,0,0,0,0,0.0,2.308641975308642,6439607484800,"10,0461"
object_B10_layer_460.png,6439608778800,10,00.05,2500,1.5,7,44.0,0,0,0,0,0,0.0,2.308641975308642,6439619591400,"10,8126"
object_B10_layer_461.png,6439620566700,10,00.05,2500,1.5,7,38.4,0,0,0,0,0,0.0,2.3012048192771086,6439630303000,"9,7363"
object_B10_layer_462.png,6439631506600,10,00.05,2500,1.5,7,19.2,0,0,0,0,0,0.0,2.3012048192771086,6439639787000,"8,2804"
object_B10_layer_463.png,6439640835300,10,00.05,2500,1.5,7,29.6,0,0,0,0,0,0.0,2.3012048192771086,6439650339200,"9,5039"
object_B10_layer_464.png,6439651602400,10,00.05,2500,1.5,7,0.0,0,0,0,0,0,0.0,2.3012048192771086,6439659529600,"7,9272"
object_B10_layer_465.png,6439660336200,10,00.05,2500,1.5,7,64.8,0,0,0,0,0,0.0,2.3012048192771086,6439670242000,"9,9058"
object_B10_layer_466.png,6439671155200,10,00.05,2500,1.5,7,60.8,0,0,0,0,0,0.0,2.2941176470588234,6439679504900,"8,3497"
object_B10_layer_467.png,6439680623400,10,00.05,2500,1.5,7,44.0,0,0,0,0,0,0.0,2.313953488372093,6439689395900,"8,7725"
object_B10_layer_468.png,6439690261200,10,00.05,2500,1.5,7,74.4,0,0,0,0,0,0.0,2.313953488372093,6439703018500,"12,7573"
object_B10_layer_469.png,6439703804100,10,00.05,2500,1.5,7,48.8,0,0,0,0,0,0.0,2.303370786516854,6439712408800,"8,6047"
object_B10_layer_470.png,6439714263600,10,00.05,2500,1.5,7,57.6,0,0,0,0,0,0.0,2.3222222222222224,6439725246900,"10,9833"
object_B10_layer_471.png,6439726209300,10,00.05,2500,1.5,7,45.6,0,0,0,0,0,0.0,2.3258426966292136,6439735089900,"8,8806"
object_B10_layer_472.png,6439735946800,10,00.05,2500,1.5,7,29.6,0,0,0,0,0,0.0,2.337078651685393,6439744197200,"8,2504"
object_B10_layer_473.png,6439745216000,10,00.05,2500,1.5,7,52.0,0,0,0,0,0,0.0,2.3333333333333335,6439755338300,"10,1223"
object_B10_layer_474.png,6439756422600,10,00.05,2500,1.5,7,20.8,0,0,0,0,0,0.0,2.3333333333333335,6439765393200,"8,9706"
object_B10_layer_475.png,6439766286900,10,00.05,2500,1.5,7,23.2,0,0,0,0,0,0.0,2.3333333333333335,6439775755700,"9,4688"
object_B10_layer_476.png,6439776481400,10,00.05,2500,1.5,7,28.0,0,0,0,0,0,0.0,2.32967032967033,6439785011500,"8,5301"
object_B10_layer_477.png,6439786061900,10,00.05,2500,1.5,7,12.8,0,0,0,0,0,0.0,2.32967032967033,6439797056800,"10,9949"
object_B10_layer_478.png,6439798117600,10,00.05,2500,1.5,7,6.4,0,0,0,0,0,0.0,2.32967032967033,6439806741600,"8,624"
object_B10_layer_479.png,6439807794800,10,00.05,2500,1.5,7,50.4,0,0,0,0,0,0.0,2.32967032967033,6439817171300,"9,3765"
