object_layer,startTime,neigborhoodSize,percent,nOfPtsInIMG,epsilon,minPts,cluPts/outPts,TP,FP,TN,FN,incHits,similarity[%],AVGclusterheight,endTime,latency
object_A11_layer_415.png,6305549581700,10,0.1,2500,1.5,7,51.6,0,0,0,0,0,0.0,2.6244541484716155,6305561348700,"11,767"
object_A11_layer_416.png,6305562636100,10,0.1,2500,1.5,7,44.0,0,0,0,0,0,0.0,2.6367521367521367,6305572555300,"9,9192"
object_A11_layer_417.png,6305573388100,10,0.1,2500,1.5,7,53.6,0,0,0,0,0,0.0,2.6223175965665235,6305583902600,"10,5145"
object_A11_layer_418.png,6305584773300,10,0.1,2500,1.5,7,43.2,0,0,0,0,0,0.0,2.6016597510373445,6305594529500,"9,7562"
object_A11_layer_419.png,6305595422100,10,0.1,2500,1.5,7,54.4,0,0,0,0,0,0.0,2.6092436974789917,6305606582600,"11,1605"
object_A11_layer_420.png,6305607603000,10,0.1,2500,1.5,7,44.0,0,0,0,0,0,0.0,2.589430894308943,6305620265600,"12,6626"
object_A11_layer_421.png,6305621264300,10,0.1,2500,1.5,7,51.2,0,0,0,0,0,0.0,2.60082304526749,6305630923700,"9,6594"
object_A11_layer_422.png,6305631809000,10,0.1,2500,1.5,7,55.2,0,0,0,0,0,0.0,2.591093117408907,6305642775200,"10,9662"
object_A11_layer_423.png,6305644293700,10,0.1,2500,1.5,7,73.6,0,0,0,0,0,0.0,2.5943775100401605,6305654830000,"10,5363"
object_A11_layer_424.png,6305655684600,10,0.1,2500,1.5,7,47.2,0,0,0,0,0,0.0,2.5843137254901962,6305667040500,"11,3559"
object_A11_layer_425.png,6305668022400,10,0.1,2500,1.5,7,62.8,0,0,0,0,0,0.0,2.593625498007968,6305677905200,"9,8828"
object_A11_layer_426.png,6305678771600,10,0.1,2500,1.5,7,54.8,0,0,0,0,0,0.0,2.5752895752895753,6305689324600,"10,553"
object_A11_layer_427.png,6305690269300,10,0.1,2500,1.5,7,63.2,0,0,0,0,0,0.0,2.5891472868217056,6305699998400,"9,7291"
object_A11_layer_428.png,6305701022400,10,0.1,2500,1.5,7,52.8,0,0,0,0,0,0.0,2.602272727272727,6305711007200,"9,9848"
object_A11_layer_429.png,6305711752900,10,0.1,2500,1.5,7,48.8,0,0,0,0,0,0.0,2.6053639846743293,6305724921100,"13,1682"
object_A11_layer_430.png,6305726067200,10,0.1,2500,1.5,7,50.8,0,0,0,0,0,0.0,2.606060606060606,6305736616800,"10,5496"
object_A11_layer_431.png,6305737454300,10,0.1,2500,1.5,7,49.6,0,0,0,0,0,0.0,2.6150943396226416,6305749306300,"11,852"
object_A11_layer_432.png,6305750318700,10,0.1,2500,1.5,7,60.8,0,0,0,0,0,0.0,2.6104868913857677,6305759736300,"9,4176"
object_A11_layer_433.png,6305760519200,10,0.1,2500,1.5,7,21.6,0,0,0,0,0,0.0,2.6194029850746268,6305771265300,"10,7461"
object_A11_layer_434.png,6305772154100,10,0.1,2500,1.5,7,48.0,0,0,0,0,0,0.0,2.609665427509294,6305781471100,"9,317"
object_A11_layer_435.png,6305782376000,10,0.1,2500,1.5,7,68.0,0,0,0,0,0,0.0,2.605839416058394,6305792808300,"10,4323"
object_A11_layer_436.png,6305793700100,10,0.1,2500,1.5,7,56.0,0,0,0,0,0,0.0,2.608058608058608,6305804496500,"10,7964"
object_A11_layer_437.png,6305805509100,10,0.1,2500,1.5,7,78.8,0,0,0,0,0,0.0,2.604982206405694,6305818318200,"12,8091"
object_A11_layer_438.png,6305819078200,10,0.1,2500,1.5,7,57.6,0,0,0,0,0,0.0,2.6115107913669067,6305829720500,"10,6423"
object_A11_layer_439.png,6305831176600,10,0.1,2500,1.5,7,70.4,0,0,0,0,0,0.0,2.6214285714285714,6305841844800,"10,6682"
object_A11_layer_440.png,6305842664800,10,0.1,2500,1.5,7,46.0,0,0,0,0,0,0.0,2.6099290780141846,6305853637100,"10,9723"
object_A11_layer_441.png,6305854517000,10,0.1,2500,1.5,7,59.2,0,0,0,0,0,0.0,2.6232394366197185,6305863670900,"9,1539"
object_A11_layer_442.png,6305864514700,10,0.1,2500,1.5,7,39.2,0,0,0,0,0,0.0,2.6161971830985915,6305875664600,"11,1499"
object_A11_layer_443.png,6305876578300,10,0.1,2500,1.5,7,74.0,0,0,0,0,0,0.0,2.603448275862069,6305886336900,"9,7586"
object_A11_layer_444.png,6305887401400,10,0.1,2500,1.5,7,41.6,0,0,0,0,0,0.0,2.605536332179931,6305897636000,"10,2346"
object_A11_layer_445.png,6305898520000,10,0.1,2500,1.5,7,70.4,0,0,0,0,0,0.0,2.603448275862069,6305911492800,"12,9728"
object_A11_layer_446.png,6305912806800,10,0.1,2500,1.5,7,69.2,0,0,0,0,0,0.0,2.6027397260273974,6305923238400,"10,4316"
object_A11_layer_447.png,6305924077900,10,0.1,2500,1.5,7,67.2,0,0,0,0,0,0.0,2.6122448979591835,6305935212900,"11,135"
object_A11_layer_448.png,6305936268400,10,0.1,2500,1.5,7,59.2,0,0,0,0,0,0.0,2.606779661016949,6305946419000,"10,1506"
object_A11_layer_449.png,6305947299300,10,0.1,2500,1.5,7,58.8,0,0,0,0,0,0.0,2.6020066889632107,6305958907400,"11,6081"
object_A11_layer_450.png,6305960237100,10,0.1,2500,1.5,7,68.4,0,0,0,0,0,0.0,2.607260726072607,6305970124000,"9,8869"
object_A11_layer_451.png,6305971533900,10,0.1,2500,1.5,7,31.2,0,0,0,0,0,0.0,2.60797342192691,6305983524500,"11,9906"
object_A11_layer_452.png,6305984695100,10,0.1,2500,1.5,7,68.8,0,0,0,0,0,0.0,2.601973684210526,6305995356100,"10,661"
object_A11_layer_453.png,6305996392300,10,0.1,2500,1.5,7,50.8,0,0,0,0,0,0.0,2.599348534201954,6306009093600,"12,7013"
object_A11_layer_454.png,6306010105700,10,0.1,2500,1.5,7,56.0,0,0,0,0,0,0.0,2.5916398713826365,6306021199000,"11,0933"
object_A11_layer_455.png,6306022432400,10,0.1,2500,1.5,7,49.2,0,0,0,0,0,0.0,2.594249201277955,6306032192500,"9,7601"
object_A11_layer_456.png,6306033016200,10,0.1,2500,1.5,7,24.8,0,0,0,0,0,0.0,2.594249201277955,6306044137800,"11,1216"
object_A11_layer_457.png,6306045334600,10,0.1,2500,1.5,7,67.6,0,0,0,0,0,0.0,2.5904761904761906,6306055793500,"10,4589"
object_A11_layer_458.png,6306056905300,10,0.1,2500,1.5,7,37.2,0,0,0,0,0,0.0,2.5838509316770186,6306067029000,"10,1237"
object_A11_layer_459.png,6306067755500,10,0.1,2500,1.5,7,57.6,0,0,0,0,0,0.0,2.592476489028213,6306078503900,"10,7484"
object_A11_layer_460.png,6306080548100,10,0.1,2500,1.5,7,37.6,0,0,0,0,0,0.0,2.5895061728395063,6306091355700,"10,8076"
object_A11_layer_461.png,6306092215600,10,0.1,2500,1.5,7,74.0,0,0,0,0,0,0.0,2.5913312693498454,6306102491500,"10,2759"
object_A11_layer_462.png,6306103421900,10,0.1,2500,1.5,7,66.8,0,0,0,0,0,0.0,2.595744680851064,6306115299100,"11,8772"
object_A11_layer_463.png,6306116185000,10,0.1,2500,1.5,7,70.8,0,0,0,0,0,0.0,2.5903614457831323,6306129051200,"12,8662"
object_A11_layer_464.png,6306129850900,10,0.1,2500,1.5,7,56.8,0,0,0,0,0,0.0,2.6160714285714284,6306141655300,"11,8044"
object_A11_layer_465.png,6306143142000,10,0.1,2500,1.5,7,67.6,0,0,0,0,0,0.0,2.604790419161677,6306153733800,"10,5918"
object_A11_layer_466.png,6306154549800,10,0.1,2500,1.5,7,74.8,0,0,0,0,0,0.0,2.607142857142857,6306166820900,"12,2711"
object_A11_layer_467.png,6306167765400,10,0.1,2500,1.5,7,79.2,0,0,0,0,0,0.0,2.6158357771260996,6306178897400,"11,132"
object_A11_layer_468.png,6306180053100,10,0.1,2500,1.5,7,80.8,0,0,0,0,0,0.0,2.6074498567335245,6306191291100,"11,238"
